-8.991132409428333361e+00	1.237153281568527330e+00	3.402226953431370937e-01	-8.900917586510792567e-01	9.615172797249732506e-01
1.836922161177794877e+01	-1.121413538276031518e+00	-1.169412591770138787e+00	-4.559651324514820692e-01	8.196092278612572279e-01
-6.317640511745413967e+00	1.723382249185722470e+00	8.846045375778434083e-01	-6.345220594049644225e-02	-1.328156093384677217e+00
-1.952502701587350131e+01	1.420721840783287782e+00	1.908653559304575253e+00	6.348885788618590098e-01	-1.018333562515360446e+00
-2.902032847022491424e+00	1.752233069860529513e+00	-3.181578073407673735e-01	3.417911216866793556e-01	1.676035914779520297e+00
-9.533769771527486725e+00	-1.860083184501820641e-02	-6.750543305387627369e-01	1.526068496606074465e+00	2.194754740776298507e-01
-1.948147013687754114e+00	-1.881230168140168857e+00	-3.508421483384543960e-02	1.428046226516594075e+00	2.388746612301055006e+00
-1.668716444684971023e+01	-7.473383200975791674e-01	8.757850681644764601e-02	1.598872187822124036e-01	-2.208869719431903800e+00
-1.305072152035761412e+01	-9.087606858311040314e-01	2.026255661347385661e+00	-6.674475048560335466e-01	-2.044893683353309122e+00
-1.257621308446825381e+01	1.995936711274994835e+00	-9.079694944250239486e-01	-2.427457951007596648e-01	8.955477809150297341e-01
9.395336460247470711e+00	-9.751202155427916018e-01	-7.477372521384577642e-01	-2.707957171359842152e-01	6.701031949907124696e-01
-1.920673102496358808e+01	-2.353387762325184429e+00	8.761613921981168396e-01	3.192785938128323009e-01	7.470330631561088452e-01
1.998677897938971881e+01	-7.475352985718095589e-01	-6.092033464982904434e-01	9.521973896496144230e-03	1.442440572036670421e+00
2.527529069555163233e+01	7.791033991267407588e-01	-7.575236158816474052e-01	-4.094638503689771447e-01	-2.352070826699071415e-01
-1.647219494016003338e+01	-5.743675224682682767e-01	1.175379797959900996e+00	1.681137046966915793e+00	-2.137081757729315523e+00
1.929158251169215887e+01	-3.389007809944160066e-01	7.283296234401442915e-01	1.070649328800853173e+00	1.296689008022346989e-01
-2.394106234840414871e+01	1.277398207513720019e+00	7.890026725382859318e-01	-1.553605780627103528e+00	-1.351597562265018260e+00
5.191425222035029208e+00	2.056449901765481925e-01	1.151701608121433462e-01	-1.399748089476808399e+00	-1.188859227314783995e+00
-2.651422737151214015e+00	6.394163873200980897e-02	5.843998893018558238e-01	-1.340838850016915051e+00	-7.389710614619118823e-02
-1.121370266771982926e+01	4.410672676496861788e-01	7.153042770691077079e-01	1.706072681819596759e-01	8.577069610480272388e-01
-6.433854105017884351e+00	1.467662144078236475e+00	1.011074258892145750e+00	4.306606264917278715e-01	-7.410370931015669571e-02
-7.895034260463729581e+00	4.320993088225909551e-01	2.235698582861970762e-01	1.352387499002239701e-01	3.386769073286044485e-01
9.922100919251853668e+00	9.673704364604568395e-01	-1.719710693433316173e+00	-5.668672935468765939e-01	-3.142466717071408788e-01
-1.773724094238309590e+01	1.806806362653404774e-01	-1.286012363965428840e+00	-2.520477932293791135e+00	-1.152618521316062017e+00
-2.119678530138882877e+01	-3.876313125672933846e-02	-1.291583815650966027e+00	4.149982342980067518e-01	4.333870213543073446e-01
-4.426193726121170791e+00	9.085194276274184411e-01	-1.145607132412390428e+00	-2.904078494701085034e-01	-1.591166732079124513e+00
1.353008883119613159e+01	-3.402153037113169742e-01	-2.681286699636596937e-01	-8.069102974135824446e-01	2.154778392510693641e-01
-1.142760218343460643e+01	-1.643313169170995902e+00	6.251645027721955961e-01	4.770717944908766106e-01	-6.692050787701955272e-01
-1.940197618316965489e+01	-2.053634482091115654e+00	-1.058840847014128617e+00	-6.750887446506848022e-01	1.029830897245831434e+00
1.294220028347686480e+01	-2.863195645945558754e-01	-8.693410104299764685e-02	-4.780385084944087093e-01	-4.518522771572262009e-01
-1.090358347848186682e+01	1.606688673824761271e-01	1.930322309958295124e+00	1.365790133087829705e+00	-4.038810023674127558e-02
2.190716813732952772e+01	-3.741947880255058756e-02	1.428625403860593224e+00	-1.620085042422111932e-02	-1.980036577434707290e-02
2.749694104356130708e+00	-6.731158819229356993e-01	-2.221421714066148301e+00	-2.926924068304812554e-01	-3.887019760312855343e-01
-1.816742193858915755e+01	5.193390007674471009e-01	-9.184643191341638202e-01	-2.876755611684568947e+00	-8.166052135705625936e-01
