2.102725037175427136e+00	-2.516531931350993290e+00	-4.593528289174749202e-01	-3.891916059486828505e+00	9.426490173924728655e-01
-1.150555335660506096e+01	-1.396963927072485845e+00	-2.051284113408704091e+00	-2.310082390021898302e+00	5.716964261132072345e+00
-8.147724525467872070e+00	1.518483049109131400e-01	-6.054629342051454977e+00	1.601406928880855784e-01	7.926755570990609456e+00
-4.977746778166783237e+00	-6.568285375526903280e+00	-6.930888177368679237e+00	1.019175370123552327e+01	-1.027285590879470334e+01
-3.547138879077008866e+00	6.164311524749358284e+00	-1.694147290566259301e+01	-2.652405245200443407e+00	9.256114522929621558e+00
3.888341794769884618e+00	-3.391861738009693816e+00	-6.488719148895497391e+00	-1.713361902334508136e+00	-3.506099213435486472e+00
4.562885005535215477e+00	-1.384768316534580324e+00	-6.800334765335803944e+00	3.602215861766422833e+00	-2.779766000170108775e+00
1.147666973662468770e+01	8.584534558329234954e+00	-9.414507005573348464e-02	5.056591341277076879e+00	7.558328600974854261e+00
-1.694224017070370891e+01	7.046381448559645433e-01	-4.977152381795889369e+00	6.877110834110227167e+00	6.627386596263927565e+00
1.033637386238816847e+00	1.436780127673648710e+00	-1.279017480470481916e+00	2.411350427309957745e+00	3.791712922083104065e+00
9.138268633741684965e+00	3.944120757136790445e+00	4.559412240064263599e+00	1.193549018951461704e+01	4.853384185823998109e+00
1.118248496811587778e+01	-2.065304317725849881e+00	-4.609469174418623361e+00	5.983948601395524314e+00	-6.229065149952987213e+00
1.492926227531748973e+00	6.238277355001004665e+00	1.140814781324174909e+01	8.991769910000310118e-01	-4.545163358900179418e+00
3.570103919912378299e+00	3.640756989389025700e-01	-2.165704687538779538e+00	-1.932960494998118728e+00	5.389040116913271561e+00
-2.985544467373520305e+00	-3.337519285009816983e+00	-1.221423470871715766e+00	3.440167954468123845e+00	-1.222510406336744282e+01
-7.737188337962792595e-01	9.806494372047660946e+00	7.794334968315073109e-01	-7.624856046239932184e+00	-6.578951196608127105e+00
6.368135173817119910e-01	-7.730651854108141485e-01	-5.816462166773259668e+00	4.904509238231719692e+00	9.152892523202275754e+00
-2.379413180244495662e-01	-1.516168940089840156e+00	-3.195503120513257578e+00	-7.095149110728535824e+00	-4.219287308724101848e+00
-3.572531780266571477e+00	-3.546999085584526590e+00	-1.252363638616282415e+01	-9.150506552847637920e+00	4.507669609411249390e+00
5.937655506511620995e-01	8.383548025961891526e+00	7.397548823990713895e-01	-3.057561648314142566e+00	1.394874865310286705e+00
-6.171755136018027166e+00	-7.254654618731566806e+00	-1.473163214406740140e+00	7.399053759586100121e+00	2.972368230467696826e+00
2.343129620115771417e+00	4.053677905423304639e-01	2.927446446129748026e+00	-8.400602941127027989e+00	-2.688493212349762018e+00
-9.139144423995617217e+00	4.685138234672724167e+00	6.494308404960506209e+00	-2.387253457369101550e+00	-8.951400984632869040e+00
-1.857959807766173421e+00	5.139171243426525315e+00	-3.050244895998691419e+00	5.296988870686169193e+00	1.047811091670040273e+00
5.393478578265444412e+00	-4.681494542067435871e-01	3.859638509514077942e+00	7.751853427009098851e+00	7.491026178628612975e+00
-1.893472522757420951e+00	2.524045583204853838e+00	-4.295938633806721363e+00	-3.642615220563980571e+00	-6.255910072677480116e+00
-8.386658098761648361e+00	6.759261145679670291e-01	6.104228132563480180e+00	-3.679318483300626497e+00	-2.104171952498472109e+00
-1.716365380630989090e+00	3.767593359712382739e+00	-1.101043906640297365e+01	1.026362332530734633e+01	1.022050772675030306e+00
3.153604873816989063e+00	1.158976789434606358e+00	2.451880819622575647e+00	-3.402776080824482463e+00	7.251054600782513404e+00
-1.234496391606191601e+01	6.583093692240257866e+00	-6.550630813705154765e+00	5.313808856128089175e+00	-3.563995793779028087e+00
1.326983660694396772e+00	-8.572890990517382903e+00	-2.178291130406408538e+00	2.384804150331197192e+00	-2.670201036919805038e+00
1.871370355818858133e+00	1.047057345209638690e+01	7.543713744423516054e+00	1.228634934709217497e+01	4.815860603318330213e+00
2.531923445734046041e+00	-1.936626709533033175e+00	-2.595437280971987892e+00	8.861522944703351001e+00	3.070719490931582141e-01
-4.037756194984974956e-01	7.220518433069966768e-01	-2.555447775544492095e-01	6.895196252314947039e+00	-3.833840413040268125e+00
1.041018333196154444e+01	-7.977878243354182608e+00	-4.229225670713884888e+00	-1.925056610936901391e+00	-2.281177637519242296e+00
7.167620917883702703e+00	-3.431737396585892164e+00	-5.278054686084965752e+00	5.249880343549998329e+00	6.860014832806814233e+00
7.357369783669154284e-02	-7.633324240677372252e+00	5.827950301786604115e-01	1.202303416656559953e+01	-2.267479704124942153e+00
-2.085979316319921839e+00	-7.068760248395906665e-01	7.401376935622772990e+00	3.915381693854552481e+00	9.746798390104443044e+00
5.543494302664475626e+00	1.510944506816397359e+00	-2.907362352499052616e+00	-1.278396236995947399e+00	-1.313558241516638858e-01
2.140989865435420025e+00	1.343670416290597691e+00	1.687317098026047457e+00	8.938875975524196438e-01	-1.226481327313837522e+00
6.257038021718405174e-01	2.498488009990145753e-01	3.794677609922060491e+00	4.872330792992899617e+00	-1.082837472602687789e+01
4.521408786866060403e+00	-4.795610982618542018e+00	1.151935268063918905e+01	-2.809742965992783503e+00	-6.501950837654177029e+00
9.386275547731189661e+00	1.772960874472897796e-01	3.958769282904043063e+00	6.896689092145890321e+00	4.983757272790636961e+00
1.803749286814648300e+01	5.809616321133691308e+00	-8.798346390649960824e+00	-8.349458270474812593e+00	4.220645368106151096e+00
